node_id;label;type;degree
@DISEASE_Lupus_Vasculitis_Central_Nervous_System;@DISEASE_Lupus_Vasculitis_Central_Nervous_System;disease;8.0
@DISEASE_Malignant_Hyperthermia;@DISEASE_Malignant_Hyperthermia;disease;8.0
@DISEASE_Mast_Cell_Activation_Syndrome;@DISEASE_Mast_Cell_Activation_Syndrome;disease;8.0
@DISEASE_Mastodynia;@DISEASE_Mastodynia;disease;8.0
@DISEASE_Measles;@DISEASE_Measles;disease;8.0
@DISEASE_Meningeal_Neoplasms;@DISEASE_Meningeal_Neoplasms;disease;8.0
@DISEASE_Meningitis_Cryptococcal;@DISEASE_Meningitis_Cryptococcal;disease;8.0
@DISEASE_Microphthalmia_Syndromic_10;@DISEASE_Microphthalmia_Syndromic_10;disease;8.0
@DISEASE_Migraine_without_Aura;@DISEASE_Migraine_without_Aura;disease;8.0
@DISEASE_Mitochondrial_encephalopathy;@DISEASE_Mitochondrial_encephalopathy;disease;8.0
@DISEASE_Multiple_Sclerosis_Chronic_Progressive;@DISEASE_Multiple_Sclerosis_Chronic_Progressive;disease;8.0
@DISEASE_Muscle_Cramp;@DISEASE_Muscle_Cramp;disease;8.0
@DISEASE_Muscle_Hypertonia;@DISEASE_Muscle_Hypertonia;disease;8.0
@DISEASE_Mycetoma;@DISEASE_Mycetoma;disease;8.0
@DISEASE_Mycobacterium_Infections;@DISEASE_Mycobacterium_Infections;disease;8.0
@DISEASE_Nasal_Septal_Perforation;@DISEASE_Nasal_Septal_Perforation;disease;8.0
@DISEASE_Neck_Pain;@DISEASE_Neck_Pain;disease;8.0
@DISEASE_Neoplasms_Bone_Tissue;@DISEASE_Neoplasms_Bone_Tissue;disease;8.0
@DISEASE_Neuroaxonal_Dystrophies;@DISEASE_Neuroaxonal_Dystrophies;disease;8.0
@DISEASE_Neurofibromatosis_1;@DISEASE_Neurofibromatosis_1;disease;8.0
@DISEASE_Nonsyndromic_Holoprosencephaly;@DISEASE_Nonsyndromic_Holoprosencephaly;disease;8.0
@DISEASE_Oncogene_Addiction;@DISEASE_Oncogene_Addiction;disease;8.0
@DISEASE_Osteogenesis_Imperfecta_Type_IV;@DISEASE_Osteogenesis_Imperfecta_Type_IV;disease;8.0
@DISEASE_Ovarian_Dysgenesis_2;@DISEASE_Ovarian_Dysgenesis_2;disease;8.0
@DISEASE_Pancreatitis_Graft;@DISEASE_Pancreatitis_Graft;disease;8.0
@DISEASE_Pantothenate_Kinase_Associated_Neurodegeneration;@DISEASE_Pantothenate_Kinase_Associated_Neurodegeneration;disease;8.0
@DISEASE_Pelvic_Pain;@DISEASE_Pelvic_Pain;disease;8.0
@DISEASE_Pemphigus_Benign_Familial;@DISEASE_Pemphigus_Benign_Familial;disease;8.0
@DISEASE_Polyendocrinopathies_Autoimmune;@DISEASE_Polyendocrinopathies_Autoimmune;disease;8.0
@DISEASE_Post_Cardiac_Arrest_Syndrome;@DISEASE_Post_Cardiac_Arrest_Syndrome;disease;8.0
@DISEASE_Prostatic_Diseases;@DISEASE_Prostatic_Diseases;disease;8.0
@DISEASE_Protein_Energy_Malnutrition;@DISEASE_Protein_Energy_Malnutrition;disease;8.0
@DISEASE_Pseudarthrosis;@DISEASE_Pseudarthrosis;disease;8.0
@DISEASE_Quadriplegia;@DISEASE_Quadriplegia;disease;8.0
@DISEASE_Respiration_Disorders;@DISEASE_Respiration_Disorders;disease;8.0
@DISEASE_Retinal_Vasculitis;@DISEASE_Retinal_Vasculitis;disease;8.0
@DISEASE_Retroperitoneal_Neoplasms;@DISEASE_Retroperitoneal_Neoplasms;disease;8.0
@DISEASE_Rheumatic_Heart_Disease;@DISEASE_Rheumatic_Heart_Disease;disease;8.0
@DISEASE_Root_Resorption;@DISEASE_Root_Resorption;disease;8.0
@DISEASE_Schistosomiasis;@DISEASE_Schistosomiasis;disease;8.0
@DISEASE_Spondylosis;@DISEASE_Spondylosis;disease;8.0
@DISEASE_Stress_Disorders_Traumatic_Acute;@DISEASE_Stress_Disorders_Traumatic_Acute;disease;8.0
@DISEASE_Tenosynovitis;@DISEASE_Tenosynovitis;disease;8.0
@DISEASE_Tension_Type_Headache;@DISEASE_Tension_Type_Headache;disease;8.0
@DISEASE_Thalamic_Diseases;@DISEASE_Thalamic_Diseases;disease;8.0
@DISEASE_Tinea;@DISEASE_Tinea;disease;8.0
@DISEASE_Tongue_Diseases;@DISEASE_Tongue_Diseases;disease;8.0
@DISEASE_Tubular_Sweat_Gland_Adenomas;@DISEASE_Tubular_Sweat_Gland_Adenomas;disease;8.0
@DISEASE_Vertigo;@DISEASE_Vertigo;disease;8.0
@DISEASE_Vulvar_Lichen_Sclerosus;@DISEASE_Vulvar_Lichen_Sclerosus;disease;8.0
@DISEASE_Xanthomatosis;@DISEASE_Xanthomatosis;disease;8.0
@DISEASE_general_anxiety_disorder;@DISEASE_general_anxiety_disorder;disease;8.0
@DISEASE_von_Hippel_Lindau_Disease;@DISEASE_von_Hippel_Lindau_Disease;disease;8.0
@DISEASE_von_Willebrand_Diseases;@DISEASE_von_Willebrand_Diseases;disease;8.0
@DISEASE_2_Hydroxyglutaricaciduria;@DISEASE_2_Hydroxyglutaricaciduria;disease;7.0
@DISEASE_2_Methylbutyryl_CoA_Dehydrogenase_Deficiency;@DISEASE_2_Methylbutyryl_CoA_Dehydrogenase_Deficiency;disease;7.0
@DISEASE_613848;@DISEASE_613848;disease;7.0
@DISEASE_614052;@DISEASE_614052;disease;7.0
@DISEASE_Abdomen_Acute;@DISEASE_Abdomen_Acute;disease;7.0
@DISEASE_Abducens_Nerve_Diseases;@DISEASE_Abducens_Nerve_Diseases;disease;7.0
@DISEASE_Aberrant_Crypt_Foci;@DISEASE_Aberrant_Crypt_Foci;disease;7.0
@DISEASE_Acrophobia;@DISEASE_Acrophobia;disease;7.0
@DISEASE_Amyopathic_dermatomyositis;@DISEASE_Amyopathic_dermatomyositis;disease;7.0
@DISEASE_Aortic_Aneurysm_Thoracic;@DISEASE_Aortic_Aneurysm_Thoracic;disease;7.0
@DISEASE_Aortic_Diseases;@DISEASE_Aortic_Diseases;disease;7.0
@DISEASE_Ape_Diseases;@DISEASE_Ape_Diseases;disease;7.0
@DISEASE_Auditory_Perceptual_Disorders;@DISEASE_Auditory_Perceptual_Disorders;disease;7.0
@DISEASE_Blepharitis;@DISEASE_Blepharitis;disease;7.0
@DISEASE_Candidiasis_Oral;@DISEASE_Candidiasis_Oral;disease;7.0
@DISEASE_Carbamoyl_Phosphate_Synthase_I_Deficiency_Disease;@DISEASE_Carbamoyl_Phosphate_Synthase_I_Deficiency_Disease;disease;7.0
@DISEASE_Cardiac_Tamponade;@DISEASE_Cardiac_Tamponade;disease;7.0
@DISEASE_Cardiomyopathy_Dilated_with_Left_Ventricular_Noncompaction;@DISEASE_Cardiomyopathy_Dilated_with_Left_Ventricular_Noncompaction;disease;7.0
@DISEASE_Cardiomyopathy_Right_Ventricular_Dilated;@DISEASE_Cardiomyopathy_Right_Ventricular_Dilated;disease;7.0
@DISEASE_Cataract_Nuclear_Progressive;@DISEASE_Cataract_Nuclear_Progressive;disease;7.0
@DISEASE_Catheter_Related_Infections;@DISEASE_Catheter_Related_Infections;disease;7.0
@DISEASE_Cholestasis_Extrahepatic;@DISEASE_Cholestasis_Extrahepatic;disease;7.0
@DISEASE_Cholesteatoma_Middle_Ear;@DISEASE_Cholesteatoma_Middle_Ear;disease;7.0
@DISEASE_Chylothorax;@DISEASE_Chylothorax;disease;7.0
@DISEASE_Ciliophora_Infections;@DISEASE_Ciliophora_Infections;disease;7.0
@DISEASE_Congenital_Hyperinsulinism;@DISEASE_Congenital_Hyperinsulinism;disease;7.0
@DISEASE_Congenital_central_hypoventilation_syndrome;@DISEASE_Congenital_central_hypoventilation_syndrome;disease;7.0
@DISEASE_Copper_Toxicosis_Idiopathic;@DISEASE_Copper_Toxicosis_Idiopathic;disease;7.0
@DISEASE_Cystitis;@DISEASE_Cystitis;disease;7.0
@DISEASE_Cytochrome_c_Oxidase_Deficiency;@DISEASE_Cytochrome_c_Oxidase_Deficiency;disease;7.0
@DISEASE_Daneman_Davy_Mancer_syndrome;@DISEASE_Daneman_Davy_Mancer_syndrome;disease;7.0
@DISEASE_Delayed_Emergence_from_Anesthesia;@DISEASE_Delayed_Emergence_from_Anesthesia;disease;7.0
@DISEASE_Dental_Calculus;@DISEASE_Dental_Calculus;disease;7.0
@DISEASE_Dental_Pulp_Necrosis;@DISEASE_Dental_Pulp_Necrosis;disease;7.0
@DISEASE_Desulfovibrionaceae_Infections;@DISEASE_Desulfovibrionaceae_Infections;disease;7.0
@DISEASE_Diabetes_Insipidus_Nephrogenic;@DISEASE_Diabetes_Insipidus_Nephrogenic;disease;7.0
@DISEASE_Ellis_Van_Creveld_Syndrome;@DISEASE_Ellis_Van_Creveld_Syndrome;disease;7.0
@DISEASE_Embolic_Stroke;@DISEASE_Embolic_Stroke;disease;7.0
@DISEASE_Enterocolitis_Neutropenic;@DISEASE_Enterocolitis_Neutropenic;disease;7.0
@DISEASE_Epidermal_Cyst;@DISEASE_Epidermal_Cyst;disease;7.0
@DISEASE_Epidermolysis_Bullosa;@DISEASE_Epidermolysis_Bullosa;disease;7.0
@DISEASE_Epidermolysis_Bullosa_Simplex;@DISEASE_Epidermolysis_Bullosa_Simplex;disease;7.0
@DISEASE_Episodic_Ataxia;@DISEASE_Episodic_Ataxia;disease;7.0
@DISEASE_Fetal_Alcohol_Spectrum_Disorders;@DISEASE_Fetal_Alcohol_Spectrum_Disorders;disease;7.0
@DISEASE_Fibrocystic_Breast_Disease;@DISEASE_Fibrocystic_Breast_Disease;disease;7.0
@DISEASE_Flatulence;@DISEASE_Flatulence;disease;7.0
@DISEASE_Foot_Deformities;@DISEASE_Foot_Deformities;disease;7.0
@DISEASE_Gallbladder_Diseases;@DISEASE_Gallbladder_Diseases;disease;7.0
@DISEASE_Ganglion_Cysts;@DISEASE_Ganglion_Cysts;disease;7.0
@DISEASE_Glutamate_Monosodium_Sensitivity;@DISEASE_Glutamate_Monosodium_Sensitivity;disease;7.0
@DISEASE_Goiter;@DISEASE_Goiter;disease;7.0
@DISEASE_Granulomatous_Disease_Chronic;@DISEASE_Granulomatous_Disease_Chronic;disease;7.0
@DISEASE_HTLV_I_Infections;@DISEASE_HTLV_I_Infections;disease;7.0
@DISEASE_Hamartoma_Syndrome_Multiple;@DISEASE_Hamartoma_Syndrome_Multiple;disease;7.0
@DISEASE_Headache_Disorders;@DISEASE_Headache_Disorders;disease;7.0
@DISEASE_Heart_Rupture_Post_Infarction;@DISEASE_Heart_Rupture_Post_Infarction;disease;7.0
@DISEASE_Hemangiosarcoma;@DISEASE_Hemangiosarcoma;disease;7.0
@DISEASE_Heterotaxy_Syndrome;@DISEASE_Heterotaxy_Syndrome;disease;7.0
@DISEASE_Hyperlysinemias;@DISEASE_Hyperlysinemias;disease;7.0
@DISEASE_Hyperostosis_Diffuse_Idiopathic_Skeletal;@DISEASE_Hyperostosis_Diffuse_Idiopathic_Skeletal;disease;7.0
@DISEASE_Hypoalphalipoproteinemias;@DISEASE_Hypoalphalipoproteinemias;disease;7.0
@DISEASE_Hypogonadism_and_Testicular_Atrophy;@DISEASE_Hypogonadism_and_Testicular_Atrophy;disease;7.0
@DISEASE_Hypohidrosis;@DISEASE_Hypohidrosis;disease;7.0
@DISEASE_Hypokalemic_Periodic_Paralysis;@DISEASE_Hypokalemic_Periodic_Paralysis;disease;7.0
@DISEASE_Ichthyosis;@DISEASE_Ichthyosis;disease;7.0
@DISEASE_Intestinal_Polyposis;@DISEASE_Intestinal_Polyposis;disease;7.0
@DISEASE_Intracranial_Arteriosclerosis;@DISEASE_Intracranial_Arteriosclerosis;disease;7.0
@DISEASE_Keratoconjunctivitis;@DISEASE_Keratoconjunctivitis;disease;7.0
@DISEASE_Keratosis;@DISEASE_Keratosis;disease;7.0
