node_id;label;type;degree
@CHEMICAL_5_deoxykaempferol;@CHEMICAL_5_deoxykaempferol;chemical;1.0
@CHEMICAL_5_ethylamino_9__diethylaminobenzo(a)phenoxazinium;@CHEMICAL_5_ethylamino_9__diethylaminobenzo(a)phenoxazinium;chemical;1.0
@CHEMICAL_5_ethynylcytidine;@CHEMICAL_5_ethynylcytidine;chemical;1.0
@CHEMICAL_5_fluoroorotic_acid;@CHEMICAL_5_fluoroorotic_acid;chemical;1.0
@CHEMICAL_5_formyluracil;@CHEMICAL_5_formyluracil;chemical;1.0
@CHEMICAL_5_geranyloxy_7_methoxycoumarin;@CHEMICAL_5_geranyloxy_7_methoxycoumarin;chemical;1.0
@CHEMICAL_5_hydroxydiclofenac;@CHEMICAL_5_hydroxydiclofenac;chemical;1.0
@CHEMICAL_5_hydroxydopamine;@CHEMICAL_5_hydroxydopamine;chemical;1.0
@CHEMICAL_5_hydroxykynurenine;@CHEMICAL_5_hydroxykynurenine;chemical;1.0
@CHEMICAL_5_hydroxymethyl_2'_deoxycytidine;@CHEMICAL_5_hydroxymethyl_2'_deoxycytidine;chemical;1.0
@CHEMICAL_5_hydroxymethyluracil;@CHEMICAL_5_hydroxymethyluracil;chemical;1.0
@CHEMICAL_5_hydroxysaxagliptin;@CHEMICAL_5_hydroxysaxagliptin;chemical;1.0
@CHEMICAL_5_hydroxythalidomide;@CHEMICAL_5_hydroxythalidomide;chemical;1.0
@CHEMICAL_5_methoxy_1_methyl_2_(n_propylamino)tetralin;@CHEMICAL_5_methoxy_1_methyl_2_(n_propylamino)tetralin;chemical;1.0
@CHEMICAL_5_methoxysalicylic_acid;@CHEMICAL_5_methoxysalicylic_acid;chemical;1.0
@CHEMICAL_5_methyldeoxycytidine;@CHEMICAL_5_methyldeoxycytidine;chemical;1.0
@CHEMICAL_5_nitro_2_(3_phenylpropylamino)benzoic_acid;@CHEMICAL_5_nitro_2_(3_phenylpropylamino)benzoic_acid;chemical;1.0
@CHEMICAL_5_oxo_6_8_11_14_eicosatetraenoic_acid;@CHEMICAL_5_oxo_6_8_11_14_eicosatetraenoic_acid;chemical;1.0
@CHEMICAL_5_phenylvaleric_acid;@CHEMICAL_5_phenylvaleric_acid;chemical;1.0
@CHEMICAL_68Ga_DOTANOC;@CHEMICAL_68Ga_DOTANOC;chemical;1.0
@CHEMICAL_68Ga_pentixafor;@CHEMICAL_68Ga_pentixafor;chemical;1.0
@CHEMICAL_6_((3_chloro)anilino)_2_(isopropyl_2_hydroxyethylamino)_9_isopropylpurine;@CHEMICAL_6_((3_chloro)anilino)_2_(isopropyl_2_hydroxyethylamino)_9_isopropylpurine;chemical;1.0
@CHEMICAL_6_((3_methylbut_2_en_1_yl)amino)purine;@CHEMICAL_6_((3_methylbut_2_en_1_yl)amino)purine;chemical;1.0
@CHEMICAL_6_Aminonicotinamide;@CHEMICAL_6_Aminonicotinamide;chemical;1.0
@CHEMICAL_6_N_N_diethyl_beta_gamma_dibromomethylene_D_ATP;@CHEMICAL_6_N_N_diethyl_beta_gamma_dibromomethylene_D_ATP;chemical;1.0
@CHEMICAL_6_OHMEA;@CHEMICAL_6_OHMEA;chemical;1.0
@CHEMICAL_6_OH_BDE_47;@CHEMICAL_6_OH_BDE_47;chemical;1.0
@CHEMICAL_6_beta_hydroxycortisol;@CHEMICAL_6_beta_hydroxycortisol;chemical;1.0
@CHEMICAL_6_beta_hydroxynaltrexone;@CHEMICAL_6_beta_hydroxynaltrexone;chemical;1.0
@CHEMICAL_6_bromo_2_naphthyl_sulfate;@CHEMICAL_6_bromo_2_naphthyl_sulfate;chemical;1.0
@CHEMICAL_6_carboxypterin;@CHEMICAL_6_carboxypterin;chemical;1.0
@CHEMICAL_6_chloromelatonin;@CHEMICAL_6_chloromelatonin;chemical;1.0
@CHEMICAL_6_fluorodopamine;@CHEMICAL_6_fluorodopamine;chemical;1.0
@CHEMICAL_6_fluoromevalonolactone;@CHEMICAL_6_fluoromevalonolactone;chemical;1.0
@CHEMICAL_6_hydroxy_1H_indole_3_acetamide;@CHEMICAL_6_hydroxy_1H_indole_3_acetamide;chemical;1.0
@CHEMICAL_6_hydroxychrysene;@CHEMICAL_6_hydroxychrysene;chemical;1.0
@CHEMICAL_6_hydroxydopa_quinone;@CHEMICAL_6_hydroxydopa_quinone;chemical;1.0
@CHEMICAL_6_hydroxyindole;@CHEMICAL_6_hydroxyindole;chemical;1.0
@CHEMICAL_6_hydroxynicotine;@CHEMICAL_6_hydroxynicotine;chemical;1.0
@CHEMICAL_6_methylchrysene;@CHEMICAL_6_methylchrysene;chemical;1.0
@CHEMICAL_6_methylprednisolone_21_hemisuberate_N_N_N'_triethylenediamine_amide;@CHEMICAL_6_methylprednisolone_21_hemisuberate_N_N_N'_triethylenediamine_amide;chemical;1.0
@CHEMICAL_6_methylquinoline;@CHEMICAL_6_methylquinoline;chemical;1.0
@CHEMICAL_6_phosphogluconolactone;@CHEMICAL_6_phosphogluconolactone;chemical;1.0
@CHEMICAL_6_prenylnaringenin;@CHEMICAL_6_prenylnaringenin;chemical;1.0
@CHEMICAL_6_sulfatoxymelatonin;@CHEMICAL_6_sulfatoxymelatonin;chemical;1.0
@CHEMICAL_7_4'_dihydroxyflavone;@CHEMICAL_7_4'_dihydroxyflavone;chemical;1.0
@CHEMICAL_7_7'_biphyscion;@CHEMICAL_7_7'_biphyscion;chemical;1.0
@CHEMICAL_7_7_diphenyl_2_(1_imino_2_(2_methoxyphenyl)ethyl)perhydroisoindol_4_one;@CHEMICAL_7_7_diphenyl_2_(1_imino_2_(2_methoxyphenyl)ethyl)perhydroisoindol_4_one;chemical;1.0
@CHEMICAL_7_aminoactinomycin_D;@CHEMICAL_7_aminoactinomycin_D;chemical;1.0
@CHEMICAL_7_aminodesacetoxycephalosporanic_acid;@CHEMICAL_7_aminodesacetoxycephalosporanic_acid;chemical;1.0
@CHEMICAL_7_chloro_5_(2_isopropylphenyl)_3_5_dihydro_4_1_benzothiazepin_2_(1H)_one;@CHEMICAL_7_chloro_5_(2_isopropylphenyl)_3_5_dihydro_4_1_benzothiazepin_2_(1H)_one;chemical;1.0
@CHEMICAL_7_deazaadenine;@CHEMICAL_7_deazaadenine;chemical;1.0
@CHEMICAL_7_deazapurine;@CHEMICAL_7_deazapurine;chemical;1.0
@CHEMICAL_7_desacetoxy_6_7_dehydrogedunin;@CHEMICAL_7_desacetoxy_6_7_dehydrogedunin;chemical;1.0
@CHEMICAL_7_ethoxy_4_trifluoromethylcoumarin;@CHEMICAL_7_ethoxy_4_trifluoromethylcoumarin;chemical;1.0
@CHEMICAL_7_ethoxycoumarin;@CHEMICAL_7_ethoxycoumarin;chemical;1.0
@CHEMICAL_7_hydroxy_4_methylcoumarin;@CHEMICAL_7_hydroxy_4_methylcoumarin;chemical;1.0
@CHEMICAL_7_hydroxyindole;@CHEMICAL_7_hydroxyindole;chemical;1.0
@CHEMICAL_7_ketolithocholic_acid;@CHEMICAL_7_ketolithocholic_acid;chemical;1.0
@CHEMICAL_7_methyl_6_7_8_9_14_15_hexahydro_5H_benz(d)indolo(2_3_g)azecine;@CHEMICAL_7_methyl_6_7_8_9_14_15_hexahydro_5H_benz(d)indolo(2_3_g)azecine;chemical;1.0
@CHEMICAL_7_methyl_6_thio_guanosine;@CHEMICAL_7_methyl_6_thio_guanosine;chemical;1.0
@CHEMICAL_7alpha_11beta_dimethyl_19_nortestosterone;@CHEMICAL_7alpha_11beta_dimethyl_19_nortestosterone;chemical;1.0
@CHEMICAL_8_(4_sulfophenyl)theophylline;@CHEMICAL_8_(4_sulfophenyl)theophylline;chemical;1.0
@CHEMICAL_8_15_leukotriene_B4;@CHEMICAL_8_15_leukotriene_B4;chemical;1.0
@CHEMICAL_8_8'_bieckol;@CHEMICAL_8_8'_bieckol;chemical;1.0
@CHEMICAL_8_9_epoxyeicosatrienoic_acid;@CHEMICAL_8_9_epoxyeicosatrienoic_acid;chemical;1.0
@CHEMICAL_8_aminopyrene_1_3_6_trisulfonic_acid;@CHEMICAL_8_aminopyrene_1_3_6_trisulfonic_acid;chemical;1.0
@CHEMICAL_8_azaadenosine;@CHEMICAL_8_azaadenosine;chemical;1.0
@CHEMICAL_8_chloro_3_pentyl_1H_purine_2_6(3H_7H)_dione;@CHEMICAL_8_chloro_3_pentyl_1H_purine_2_6(3H_7H)_dione;chemical;1.0
@CHEMICAL_8_gingerol;@CHEMICAL_8_gingerol;chemical;1.0
@CHEMICAL_8_hydroxy_5_7_dimethoxyflavanone;@CHEMICAL_8_hydroxy_5_7_dimethoxyflavanone;chemical;1.0
@CHEMICAL_8_hydroxyefavirenz;@CHEMICAL_8_hydroxyefavirenz;chemical;1.0
@CHEMICAL_8_hydroxyeicosatetraenoic_acid;@CHEMICAL_8_hydroxyeicosatetraenoic_acid;chemical;1.0
@CHEMICAL_8_quinolyl_phosphate;@CHEMICAL_8_quinolyl_phosphate;chemical;1.0
@CHEMICAL_90Y_octreotide_DOTA_Tyr(3)_;@CHEMICAL_90Y_octreotide_DOTA_Tyr(3)_;chemical;1.0
@CHEMICAL_9H_purine_9_propanamine_6_amino_8_((6_iodo_1_3_benzodioxol_5_yl)thio)_N_(1_methylethyl)_;@CHEMICAL_9H_purine_9_propanamine_6_amino_8_((6_iodo_1_3_benzodioxol_5_yl)thio)_N_(1_methylethyl)_;chemical;1.0
@CHEMICAL_9_(2_3_dihydroxypropyl)adenine;@CHEMICAL_9_(2_3_dihydroxypropyl)adenine;chemical;1.0
@CHEMICAL_9_11_linoleic_acid;@CHEMICAL_9_11_linoleic_acid;chemical;1.0
@CHEMICAL_9_alpha_11_alpha_15_alpha_trihydroxy_16_phenoxy_17_18_19_20_tetranorprosta_4_5_13_trienoic_acid;@CHEMICAL_9_alpha_11_alpha_15_alpha_trihydroxy_16_phenoxy_17_18_19_20_tetranorprosta_4_5_13_trienoic_acid;chemical;1.0
@CHEMICAL_9_anthroic_acid;@CHEMICAL_9_anthroic_acid;chemical;1.0
@CHEMICAL_9_cis_4_oxo_13_14_dihydro_retinoic_acid;@CHEMICAL_9_cis_4_oxo_13_14_dihydro_retinoic_acid;chemical;1.0
@CHEMICAL_9_hydroxy_4_androstene_3_17_dione;@CHEMICAL_9_hydroxy_4_androstene_3_17_dione;chemical;1.0
@CHEMICAL_9_methylguanine;@CHEMICAL_9_methylguanine;chemical;1.0
@CHEMICAL_9_oxononanoic_acid;@CHEMICAL_9_oxononanoic_acid;chemical;1.0
@CHEMICAL_9_phenanthrol;@CHEMICAL_9_phenanthrol;chemical;1.0
@CHEMICAL_A3080;@CHEMICAL_A3080;chemical;1.0
@CHEMICAL_ABVD_protocol;@CHEMICAL_ABVD_protocol;chemical;1.0
@CHEMICAL_AB_CHMINACA;@CHEMICAL_AB_CHMINACA;chemical;1.0
@CHEMICAL_AB_PINACA;@CHEMICAL_AB_PINACA;chemical;1.0
@CHEMICAL_AC_DDTC;@CHEMICAL_AC_DDTC;chemical;1.0
@CHEMICAL_AC_protocol;@CHEMICAL_AC_protocol;chemical;1.0
@CHEMICAL_AF38469;@CHEMICAL_AF38469;chemical;1.0
@CHEMICAL_AGI_5198;@CHEMICAL_AGI_5198;chemical;1.0
@CHEMICAL_AGP_527;@CHEMICAL_AGP_527;chemical;1.0
@CHEMICAL_AMB_FUBINACA;@CHEMICAL_AMB_FUBINACA;chemical;1.0
@CHEMICAL_AP14145;@CHEMICAL_AP14145;chemical;1.0
@CHEMICAL_AP4G;@CHEMICAL_AP4G;chemical;1.0
@CHEMICAL_AP_1903_reagent;@CHEMICAL_AP_1903_reagent;chemical;1.0
@CHEMICAL_AR_A014418;@CHEMICAL_AR_A014418;chemical;1.0
@CHEMICAL_ASA_Q;@CHEMICAL_ASA_Q;chemical;1.0
@CHEMICAL_ASP2151;@CHEMICAL_ASP2151;chemical;1.0
@CHEMICAL_AS_703026;@CHEMICAL_AS_703026;chemical;1.0
@CHEMICAL_ATI_2341;@CHEMICAL_ATI_2341;chemical;1.0
@CHEMICAL_AVM_protocol;@CHEMICAL_AVM_protocol;chemical;1.0
@CHEMICAL_AZ10606120;@CHEMICAL_AZ10606120;chemical;1.0
@CHEMICAL_AZ5104;@CHEMICAL_AZ5104;chemical;1.0
@CHEMICAL_AZD2461;@CHEMICAL_AZD2461;chemical;1.0
@CHEMICAL_AZD2811;@CHEMICAL_AZD2811;chemical;1.0
@CHEMICAL_AZD5582;@CHEMICAL_AZD5582;chemical;1.0
@CHEMICAL_AZD8186;@CHEMICAL_AZD8186;chemical;1.0
@CHEMICAL_AZD8797;@CHEMICAL_AZD8797;chemical;1.0
@CHEMICAL_AZD9668;@CHEMICAL_AZD9668;chemical;1.0
@CHEMICAL_AZ_505;@CHEMICAL_AZ_505;chemical;1.0
@CHEMICAL_AZ_628;@CHEMICAL_AZ_628;chemical;1.0
@CHEMICAL_A_1155463;@CHEMICAL_A_1155463;chemical;1.0
@CHEMICAL_A_317491;@CHEMICAL_A_317491;chemical;1.0
@CHEMICAL_Acenocoumarol;@CHEMICAL_Acenocoumarol;chemical;1.0
@CHEMICAL_Acid_Orange_II;@CHEMICAL_Acid_Orange_II;chemical;1.0
@CHEMICAL_Acrylates;@CHEMICAL_Acrylates;chemical;1.0
@CHEMICAL_Acyclic_Monoterpenes;@CHEMICAL_Acyclic_Monoterpenes;chemical;1.0
@CHEMICAL_Adapalene;@CHEMICAL_Adapalene;chemical;1.0
@CHEMICAL_Addavax;@CHEMICAL_Addavax;chemical;1.0
@CHEMICAL_AdipoRon;@CHEMICAL_AdipoRon;chemical;1.0
@CHEMICAL_AgBiS2;@CHEMICAL_AgBiS2;chemical;1.0
@CHEMICAL_Ajmaline;@CHEMICAL_Ajmaline;chemical;1.0
@CHEMICAL_Aldicarb;@CHEMICAL_Aldicarb;chemical;1.0
@CHEMICAL_Algestone;@CHEMICAL_Algestone;chemical;1.0
@CHEMICAL_Allethrins;@CHEMICAL_Allethrins;chemical;1.0
@CHEMICAL_Allylamine;@CHEMICAL_Allylamine;chemical;1.0
@CHEMICAL_Amaryllidaceae_Alkaloids;@CHEMICAL_Amaryllidaceae_Alkaloids;chemical;1.0
@CHEMICAL_Aminoacetonitrile;@CHEMICAL_Aminoacetonitrile;chemical;1.0
@CHEMICAL_Aminocaproates;@CHEMICAL_Aminocaproates;chemical;1.0
@CHEMICAL_Amlodipine_Besylate_Olmesartan_Medoxomil_Drug_Combination;@CHEMICAL_Amlodipine_Besylate_Olmesartan_Medoxomil_Drug_Combination;chemical;1.0
@CHEMICAL_Amlodipine_Valsartan_Drug_Combination;@CHEMICAL_Amlodipine_Valsartan_Drug_Combination;chemical;1.0
@CHEMICAL_Amsacrine;@CHEMICAL_Amsacrine;chemical;1.0
@CHEMICAL_Anacardic_Acids;@CHEMICAL_Anacardic_Acids;chemical;1.0
@CHEMICAL_Angiotensin_Amide;@CHEMICAL_Angiotensin_Amide;chemical;1.0
@CHEMICAL_Aniline_Mustard;@CHEMICAL_Aniline_Mustard;chemical;1.0
@CHEMICAL_Apelin;@CHEMICAL_Apelin;chemical;1.0
@CHEMICAL_Aphidicolin;@CHEMICAL_Aphidicolin;chemical;1.0
@CHEMICAL_Arsenazo_III;@CHEMICAL_Arsenazo_III;chemical;1.0
@CHEMICAL_Arylsulfonates;@CHEMICAL_Arylsulfonates;chemical;1.0
@CHEMICAL_Aziridines;@CHEMICAL_Aziridines;chemical;1.0
@CHEMICAL_Azure_B;@CHEMICAL_Azure_B;chemical;1.0
@CHEMICAL_BAETA;@CHEMICAL_BAETA;chemical;1.0
@CHEMICAL_BAY_1101042;@CHEMICAL_BAY_1101042;chemical;1.0
@CHEMICAL_BAY_58_2667;@CHEMICAL_BAY_58_2667;chemical;1.0
@CHEMICAL_BDT;@CHEMICAL_BDT;chemical;1.0
@CHEMICAL_BEAM_regimen;@CHEMICAL_BEAM_regimen;chemical;1.0
@CHEMICAL_BI_D1870;@CHEMICAL_BI_D1870;chemical;1.0
@CHEMICAL_BMHP1_peptide;@CHEMICAL_BMHP1_peptide;chemical;1.0
@CHEMICAL_BMS_536924;@CHEMICAL_BMS_536924;chemical;1.0
@CHEMICAL_BMS_986192;@CHEMICAL_BMS_986192;chemical;1.0
@CHEMICAL_BM_15766;@CHEMICAL_BM_15766;chemical;1.0
@CHEMICAL_BODIPY581;@CHEMICAL_BODIPY581;chemical;1.0
@CHEMICAL_BODIPY_505_515;@CHEMICAL_BODIPY_505_515;chemical;1.0
@CHEMICAL_BPH1222;@CHEMICAL_BPH1222;chemical;1.0
@CHEMICAL_BP_1_102;@CHEMICAL_BP_1_102;chemical;1.0
@CHEMICAL_BRL_6231;@CHEMICAL_BRL_6231;chemical;1.0
@CHEMICAL_B_581;@CHEMICAL_B_581;chemical;1.0
@CHEMICAL_Balsams;@CHEMICAL_Balsams;chemical;1.0
@CHEMICAL_Barbital;@CHEMICAL_Barbital;chemical;1.0
@CHEMICAL_Benzimidazoles;@CHEMICAL_Benzimidazoles;chemical;1.0
@CHEMICAL_Benzopyrenes;@CHEMICAL_Benzopyrenes;chemical;1.0
@CHEMICAL_Benzoquinones;@CHEMICAL_Benzoquinones;chemical;1.0
@CHEMICAL_Benzphetamine;@CHEMICAL_Benzphetamine;chemical;1.0
@CHEMICAL_Benzyl_Viologen;@CHEMICAL_Benzyl_Viologen;chemical;1.0
@CHEMICAL_Benzylamines;@CHEMICAL_Benzylamines;chemical;1.0
@CHEMICAL_Betaxolol;@CHEMICAL_Betaxolol;chemical;1.0
@CHEMICAL_Bile_Pigments;@CHEMICAL_Bile_Pigments;chemical;1.0
@CHEMICAL_Biphenyl_Compounds;@CHEMICAL_Biphenyl_Compounds;chemical;1.0
@CHEMICAL_Bisbenzimidazole;@CHEMICAL_Bisbenzimidazole;chemical;1.0
@CHEMICAL_Bismuth_206;@CHEMICAL_Bismuth_206;chemical;1.0
@CHEMICAL_Biuret;@CHEMICAL_Biuret;chemical;1.0
@CHEMICAL_Black_Gold;@CHEMICAL_Black_Gold;chemical;1.0
@CHEMICAL_Bone_Cements;@CHEMICAL_Bone_Cements;chemical;1.0
@CHEMICAL_Bordeaux_mixture;@CHEMICAL_Bordeaux_mixture;chemical;1.0
@CHEMICAL_Boron_10;@CHEMICAL_Boron_10;chemical;1.0
@CHEMICAL_Boron_Compounds;@CHEMICAL_Boron_Compounds;chemical;1.0
@CHEMICAL_Bretschneider_cardioplegic_solution;@CHEMICAL_Bretschneider_cardioplegic_solution;chemical;1.0
@CHEMICAL_Bromcresol_Purple;@CHEMICAL_Bromcresol_Purple;chemical;1.0
@CHEMICAL_Bufexamac;@CHEMICAL_Bufexamac;chemical;1.0
@CHEMICAL_Butter;@CHEMICAL_Butter;chemical;1.0
@CHEMICAL_Butyrylthiocholine;@CHEMICAL_Butyrylthiocholine;chemical;1.0
@CHEMICAL_C.I._Acid_Red_114;@CHEMICAL_C.I._Acid_Red_114;chemical;1.0
@CHEMICAL_CAY10506;@CHEMICAL_CAY10506;chemical;1.0
@CHEMICAL_CCT018159;@CHEMICAL_CCT018159;chemical;1.0
@CHEMICAL_CFM_2;@CHEMICAL_CFM_2;chemical;1.0
@CHEMICAL_CHEMA;@CHEMICAL_CHEMA;chemical;1.0
@CHEMICAL_CHVP_protocol;@CHEMICAL_CHVP_protocol;chemical;1.0
@CHEMICAL_CID1067700;@CHEMICAL_CID1067700;chemical;1.0
@CHEMICAL_CK_0944666;@CHEMICAL_CK_0944666;chemical;1.0
@CHEMICAL_CL82198;@CHEMICAL_CL82198;chemical;1.0
@CHEMICAL_CMLD_2;@CHEMICAL_CMLD_2;chemical;1.0
@CHEMICAL_COP_B_protocol;@CHEMICAL_COP_B_protocol;chemical;1.0
@CHEMICAL_COS_8_preparation;@CHEMICAL_COS_8_preparation;chemical;1.0
@CHEMICAL_CP_1200;@CHEMICAL_CP_1200;chemical;1.0
@CHEMICAL_CR3022;@CHEMICAL_CR3022;chemical;1.0
@CHEMICAL_CTCb_regimen;@CHEMICAL_CTCb_regimen;chemical;1.0
@CHEMICAL_C_137;@CHEMICAL_C_137;chemical;1.0
@CHEMICAL_Ca(3)ZrSi(2)O(9);@CHEMICAL_Ca(3)ZrSi(2)O(9);chemical;1.0
@CHEMICAL_Calcium_Aluminosilicate;@CHEMICAL_Calcium_Aluminosilicate;chemical;1.0
@CHEMICAL_Canrenoic_Acid;@CHEMICAL_Canrenoic_Acid;chemical;1.0
@CHEMICAL_Caprolactam;@CHEMICAL_Caprolactam;chemical;1.0
@CHEMICAL_Carbamide_Peroxide;@CHEMICAL_Carbamide_Peroxide;chemical;1.0
@CHEMICAL_Carbamyl_Phosphate;@CHEMICAL_Carbamyl_Phosphate;chemical;1.0
@CHEMICAL_Cardenolides;@CHEMICAL_Cardenolides;chemical;1.0
@CHEMICAL_Carisolv;@CHEMICAL_Carisolv;chemical;1.0
@CHEMICAL_Carteolol;@CHEMICAL_Carteolol;chemical;1.0
@CHEMICAL_Cations_Monovalent;@CHEMICAL_Cations_Monovalent;chemical;1.0
@CHEMICAL_Cefamandole;@CHEMICAL_Cefamandole;chemical;1.0
@CHEMICAL_Cefdinir;@CHEMICAL_Cefdinir;chemical;1.0
@CHEMICAL_Cefotetan;@CHEMICAL_Cefotetan;chemical;1.0
@CHEMICAL_Cellulose_Oxidized;@CHEMICAL_Cellulose_Oxidized;chemical;1.0
@CHEMICAL_Cephamycins;@CHEMICAL_Cephamycins;chemical;1.0
@CHEMICAL_Cesium_131;@CHEMICAL_Cesium_131;chemical;1.0
@CHEMICAL_Cetomacrogol;@CHEMICAL_Cetomacrogol;chemical;1.0
@CHEMICAL_Chlordan;@CHEMICAL_Chlordan;chemical;1.0
@CHEMICAL_Chloroacetates;@CHEMICAL_Chloroacetates;chemical;1.0
@CHEMICAL_Chlorobutanol;@CHEMICAL_Chlorobutanol;chemical;1.0
@CHEMICAL_Chlorodiphenyl_(54%_Chlorine);@CHEMICAL_Chlorodiphenyl_(54%_Chlorine);chemical;1.0
@CHEMICAL_Chlorofluorocarbons;@CHEMICAL_Chlorofluorocarbons;chemical;1.0
@CHEMICAL_Chlorpropham;@CHEMICAL_Chlorpropham;chemical;1.0
@CHEMICAL_Cholestanols;@CHEMICAL_Cholestanols;chemical;1.0
@CHEMICAL_Chromium_51;@CHEMICAL_Chromium_51;chemical;1.0
@CHEMICAL_Chromomycin_A3;@CHEMICAL_Chromomycin_A3;chemical;1.0
@CHEMICAL_Chromonar;@CHEMICAL_Chromonar;chemical;1.0
@CHEMICAL_Cinchona_Alkaloids;@CHEMICAL_Cinchona_Alkaloids;chemical;1.0
@CHEMICAL_Clascoterone;@CHEMICAL_Clascoterone;chemical;1.0
@CHEMICAL_Coomassie_blue;@CHEMICAL_Coomassie_blue;chemical;1.0
@CHEMICAL_Coproporphyrins;@CHEMICAL_Coproporphyrins;chemical;1.0
@CHEMICAL_CpC;@CHEMICAL_CpC;chemical;1.0
@CHEMICAL_Cromakalim;@CHEMICAL_Cromakalim;chemical;1.0
@CHEMICAL_CuL2Br2;@CHEMICAL_CuL2Br2;chemical;1.0
@CHEMICAL_Cu_DM_Ac;@CHEMICAL_Cu_DM_Ac;chemical;1.0
@CHEMICAL_Cyclamates;@CHEMICAL_Cyclamates;chemical;1.0
@CHEMICAL_Cyclitols;@CHEMICAL_Cyclitols;chemical;1.0
@CHEMICAL_Cyclopentanes;@CHEMICAL_Cyclopentanes;chemical;1.0
@CHEMICAL_Cyclopentolate;@CHEMICAL_Cyclopentolate;chemical;1.0
@CHEMICAL_Cyclopropanes;@CHEMICAL_Cyclopropanes;chemical;1.0
@CHEMICAL_Cysteic_Acid;@CHEMICAL_Cysteic_Acid;chemical;1.0
@CHEMICAL_Cytochalasin_B;@CHEMICAL_Cytochalasin_B;chemical;1.0
@CHEMICAL_Cytodex;@CHEMICAL_Cytodex;chemical;1.0
@CHEMICAL_DAAm_compound;@CHEMICAL_DAAm_compound;chemical;1.0
@CHEMICAL_DDMS;@CHEMICAL_DDMS;chemical;1.0
@CHEMICAL_D_&_C_green_5;@CHEMICAL_D_&_C_green_5;chemical;1.0
@CHEMICAL_Delta_octalactone;@CHEMICAL_Delta_octalactone;chemical;1.0
@CHEMICAL_Demecolcine;@CHEMICAL_Demecolcine;chemical;1.0
@CHEMICAL_Deslanoside;@CHEMICAL_Deslanoside;chemical;1.0
@CHEMICAL_Dexfenfluramine;@CHEMICAL_Dexfenfluramine;chemical;1.0
@CHEMICAL_Dextropropoxyphene;@CHEMICAL_Dextropropoxyphene;chemical;1.0
@CHEMICAL_Diaion_HP_20;@CHEMICAL_Diaion_HP_20;chemical;1.0
@CHEMICAL_Dicarbethoxydihydrocollidine;@CHEMICAL_Dicarbethoxydihydrocollidine;chemical;1.0
@CHEMICAL_Dichlorphenamide;@CHEMICAL_Dichlorphenamide;chemical;1.0
@CHEMICAL_Dicyclohexylcarbodiimide;@CHEMICAL_Dicyclohexylcarbodiimide;chemical;1.0
@CHEMICAL_Dietary_Fats;@CHEMICAL_Dietary_Fats;chemical;1.0
@CHEMICAL_Dietary_Fats_Unsaturated;@CHEMICAL_Dietary_Fats_Unsaturated;chemical;1.0
@CHEMICAL_Diethylcarbamazine;@CHEMICAL_Diethylcarbamazine;chemical;1.0
@CHEMICAL_Dihydralazine;@CHEMICAL_Dihydralazine;chemical;1.0
@CHEMICAL_Dihydropyridines;@CHEMICAL_Dihydropyridines;chemical;1.0
@CHEMICAL_Dioctyl_Sulfosuccinic_Acid;@CHEMICAL_Dioctyl_Sulfosuccinic_Acid;chemical;1.0
@CHEMICAL_Diphosphates;@CHEMICAL_Diphosphates;chemical;1.0
@CHEMICAL_Disintegrins;@CHEMICAL_Disintegrins;chemical;1.0
@CHEMICAL_Dithionite;@CHEMICAL_Dithionite;chemical;1.0
@CHEMICAL_Dodecanol;@CHEMICAL_Dodecanol;chemical;1.0
@CHEMICAL_Dolichols;@CHEMICAL_Dolichols;chemical;1.0
@CHEMICAL_Dowex;@CHEMICAL_Dowex;chemical;1.0
@CHEMICAL_Doxapram;@CHEMICAL_Doxapram;chemical;1.0
@CHEMICAL_Doxepin;@CHEMICAL_Doxepin;chemical;1.0
@CHEMICAL_Doxylamine;@CHEMICAL_Doxylamine;chemical;1.0
@CHEMICAL_Drupanin;@CHEMICAL_Drupanin;chemical;1.0
@CHEMICAL_Duocarmycins;@CHEMICAL_Duocarmycins;chemical;1.0
@CHEMICAL_Dycal;@CHEMICAL_Dycal;chemical;1.0
@CHEMICAL_EM_16;@CHEMICAL_EM_16;chemical;1.0
@CHEMICAL_EPZ004777;@CHEMICAL_EPZ004777;chemical;1.0
@CHEMICAL_E_2_P;@CHEMICAL_E_2_P;chemical;1.0
@CHEMICAL_Edrophonium;@CHEMICAL_Edrophonium;chemical;1.0
@CHEMICAL_Electrolytes;@CHEMICAL_Electrolytes;chemical;1.0
@CHEMICAL_Elvitegravir_Cobicistat_Emtricitabine_Tenofovir_Disoproxil_Fumarate_Drug_Combination;@CHEMICAL_Elvitegravir_Cobicistat_Emtricitabine_Tenofovir_Disoproxil_Fumarate_Drug_Combination;chemical;1.0
@CHEMICAL_Endrin;@CHEMICAL_Endrin;chemical;1.0
@CHEMICAL_Enoximone;@CHEMICAL_Enoximone;chemical;1.0
@CHEMICAL_Enviomycin;@CHEMICAL_Enviomycin;chemical;1.0
@CHEMICAL_Equilenin;@CHEMICAL_Equilenin;chemical;1.0
@CHEMICAL_Erucic_Acids;@CHEMICAL_Erucic_Acids;chemical;1.0
@CHEMICAL_Estazolam;@CHEMICAL_Estazolam;chemical;1.0
@CHEMICAL_Ethers_Cyclic;@CHEMICAL_Ethers_Cyclic;chemical;1.0
@CHEMICAL_Ethisterone;@CHEMICAL_Ethisterone;chemical;1.0
